"","data","networth","weight"
"20477","DINA",280284.8,7667.47192
"20478","DINA",280209.2,7663.63315
"20479","DINA",280092,7402.26701
"20480","DINA",279988.6,7749.22679
"20481","DINA",279872.4,6149.98941
"20482","DINA",279742.8,7636.52725
"20483","DINA",279598.4,7543.7466
"20484","DINA",279496.2,7699.12032
"20485","DINA",279399.2,7651.59438
"20486","DINA",279293.2,7451.86164
"20487","DINA",279192.6,7589.477
"20488","DINA",279145.6,6092.57865
"20489","DINA",279066.4,7618.66637
"20490","DINA",279008,4607.01117
"20491","DINA",278940.8,7563.69746
"20492","DINA",278887.8,6222.15807
"20493","DINA",278853.8,6236.53208
"20494","DINA",278775,6071.73205
"20495","DINA",278716,7687.33748
"20496","DINA",278584.8,6298.45339
"20497","DINA",278492,6283.08769
"20498","DINA",278440.8,4699.72784
"20499","DINA",278367.4,7664.79544
"20500","DINA",278309.8,6156.7499
"20501","DINA",278234.8,7761.15893
"20502","DINA",278158.8,6115.90977
"20503","DINA",278090,7591.56047
"20504","DINA",277978.4,6081.15834
"20505","DINA",277899.8,7521.52444
"20506","DINA",277826,7668.96475
"20507","DINA",277728.2,7583.11518
"20508","DINA",277653.6,6099.76564
"20509","DINA",277575.6,7651.59438
"20510","DINA",277501,6194.91354
"20511","DINA",277404.2,7531.15331
"20512","DINA",277343,7668.60222
"20513","DINA",277285.2,7652.37279
"20514","DINA",277219.4,7622.83569
"20515","DINA",277089.4,6235.11388
"20516","DINA",276956.4,7452.85333
"20517","DINA",276849.6,7669.39129
"20518","DINA",276782.2,7602.12769
"20519","DINA",276699.2,4584.93829
"20520","DINA",276600,4767.99376
"20521","DINA",276510.8,7730.41688
"20522","DINA",276458.4,7632.48589
"20523","DINA",276406.4,7678.551
"20524","DINA",276299.2,7695.52684
"20525","DINA",276216.2,7563.99603
"20526","DINA",276149.6,6073.4275
"20527","DINA",276091.6,7570.77785
"20528","DINA",276042.8,6112.66815
"20529","DINA",276005,7607.29936
"20530","DINA",275951.6,6149.82947
"20531","DINA",275858.4,7600.74149
"20532","DINA",275795,7470.7782
"20533","DINA",275679.2,6214.48055
"20534","DINA",275596,7599.74981
"20535","DINA",275495.2,7581.15316
"20536","DINA",275379.2,7536.48493
"20537","DINA",275253.2,7558.20591
"20538","DINA",275174,6156.0568
"20539","DINA",275074,7606.52095
"20540","DINA",275014.4,7611.90586
"20541","DINA",274947,7596.43354
"20542","DINA",274909,6096.50272
"20543","DINA",274828.6,7584.98126
"20544","DINA",274712.6,7613.29211
"20545","DINA",274676.4,7632.27262
"20546","DINA",274643.8,7715.11516
"20547","DINA",274534,7663.22796
"20548","DINA",274460.8,7702.78848
"20549","DINA",274288.8,6115.90977
"20550","DINA",274165.6,7591.85904
"20551","DINA",274101.4,7600.25098
"20552","DINA",273979.2,7623.0916
"20553","DINA",273903,7668.82614
"20554","DINA",273832.4,7669.39129
"20555","DINA",273781.8,6124.30173
"20556","DINA",273734.4,7602.43694
"20557","DINA",273668.4,6252.24969
"20558","DINA",273567.6,7664.72078
"20559","DINA",273456.8,7634.9491
"20560","DINA",273400.2,7605.75319
"20561","DINA",273363.6,7589.88632
"20562","DINA",273251.6,6117.9038
"20563","DINA",273161.4,6265.85594
"20564","DINA",273103.2,7608.08846
"20565","DINA",273077.4,7588.4468
"20566","DINA",272953.8,7696.30526
"20567","DINA",272913.6,7595.66578
"20568","DINA",272744,7649.68566
"20569","DINA",272632,6374.16224
"20570","DINA",272516.4,6232.58669
"20571","DINA",272415,6087.74821
"20572","DINA",272383.2,6204.95832
"20573","DINA",272286.2,6143.98601
"20574","DINA",272159.6,7629.16964
"20575","DINA",272061,7664.00637
"20576","DINA",271953.6,6189.35802
"20577","DINA",271842.8,7813.19544
"20578","DINA",271796.4,7587.55108
"20579","DINA",271736.2,7607.33137
"20580","DINA",271681.2,6171.50779
"20581","DINA",271626.8,4711.19079
"20582","DINA",271556,6180.61418
"20583","DINA",271402.6,7700.63451
"20584","DINA",271302.6,7684.91695
"20585","DINA",271222,7742.0398
"20586","DINA",271161,7582.55004
"20587","DINA",271075.4,7598.34226
"20588","DINA",271019.2,9230.33742
"20589","DINA",270982.6,6279.39824
"20590","DINA",270944.4,4659.49554
"20591","DINA",270903.2,7620.06325
"20592","DINA",270853.4,7604.64424
"20593","DINA",270786.6,6123.92852
"20594","DINA",270688.4,7732.40024
"20595","DINA",270569.8,7653.37512
"20596","DINA",270432,6243.13262
"20597","DINA",270350.6,7782.68798
"20598","DINA",270284.8,6129.69732
"20599","DINA",270221.8,6102.81535
"20600","DINA",270087.4,7598.34226
"20601","DINA",269982.6,7699.79212
"20602","DINA",269884.6,6127.93787
"20603","DINA",269818.4,7739.57659
"20604","DINA",269743.6,7800.38891
"20605","DINA",269670,7701.24231
"20606","DINA",269620.6,6112.4549
"20607","DINA",269566.6,7728.65744
"20608","DINA",269498.6,7604.97478
"20609","DINA",269413.6,7707.20308
"20610","DINA",269304,6113.23329
"20611","DINA",269249.8,6101.57841
"20612","DINA",269166.2,6214.88575
"20613","DINA",269064.6,7590.09961
"20614","DINA",268977.8,7859.66573
"20615","DINA",268880,7678.32708
"20616","DINA",268780.2,7618.94359
"20617","DINA",268682.4,7485.31216
"20618","DINA",268587,6114.79011
"20619","DINA",268543,7668.47425
"20620","DINA",268482,6282.76779
"20621","DINA",268357.6,7569.31698
"20622","DINA",268226.6,7631.38759
"20623","DINA",268135,7570.36197
"20624","DINA",268010.8,7630.92907
"20625","DINA",267962.2,7548.70499
"20626","DINA",267928.2,7665.91509
"20627","DINA",267812.8,6091.03247
"20628","DINA",267711.2,7619.51941
"20629","DINA",267657,4609.22911
"20630","DINA",267555.2,7640.38732
"20631","DINA",267501.2,7699.18432
"20632","DINA",267429.2,7672.55827
"20633","DINA",267363,7619.29549
"20634","DINA",267309.4,7558.80305
"20635","DINA",267240.6,7684.62904
"20636","DINA",267193.2,7619.29549
"20637","DINA",267137.2,7695.51617
"20638","DINA",267064,6115.14201
"20639","DINA",267000.4,7627.61282
"20640","DINA",266968.4,7630.92907
"20641","DINA",266838.8,7634.61853
"20642","DINA",266751.6,6198.9016
"20643","DINA",266658.2,7588.11623
"20644","DINA",266533.2,6114.37426
"20645","DINA",266463,7745.96385
"20646","DINA",266399,7547.93723
"20647","DINA",266289.8,7438.52197
"20648","DINA",266173.4,7611.15946
"20649","DINA",266103.2,6112.57219
"20650","DINA",266063.4,7606.38233
"20651","DINA",266022.2,7634.39461
"20652","DINA",265901,7661.46853
"20653","DINA",265814.8,7552.53306
"20654","DINA",265769.8,7614.89158
"20655","DINA",265722.8,7651.59438
"20656","DINA",265657.2,7655.48646
"20657","DINA",265593.6,7675.27739
"20658","DINA",265536.4,7622.98495
"20659","DINA",265469.8,6139.23023
"20660","DINA",265427,7695.75077
"20661","DINA",265352.8,7556.92632
"20662","DINA",265325.2,6157.94418
"20663","DINA",265280,7629.09498
"20664","DINA",265221.8,7645.24978
"20665","DINA",265112,7722.36617
"20666","DINA",265062.8,6141.0963
"20667","DINA",265023.4,7609.20808
"20668","DINA",264977,7683.89326
"20669","DINA",264906,7634.39461
"20670","DINA",264799.4,7697.10499
"20671","DINA",264727.6,4758.91937
"20672","DINA",264653.4,6120.49496
"20673","DINA",264582,7583.24314
"20674","DINA",264524.8,7613.50537
"20675","DINA",264469.2,7648.50205
"20676","DINA",264385,7805.0914
"20677","DINA",264326.4,7655.07058
"20678","DINA",264264.4,6117.27466
"20679","DINA",264207.4,7623.75271
"20680","DINA",264133.8,7658.96266
"20681","DINA",264076.2,6253.99844
"20682","DINA",263982.4,7634.38396
"20683","DINA",263897,6094.39138
"20684","DINA",263751.4,7631.70748
"20685","DINA",263690.4,7714.28344
"20686","DINA",263650,6118.01042
"20687","DINA",263559,7651.59438
"20688","DINA",263512.6,6106.68609
"20689","DINA",263450.6,7724.95734
"20690","DINA",263392.2,6165.14185
"20691","DINA",263354.2,7679.46803
"20692","DINA",263271.4,7597.64916
"20693","DINA",263193,7692.0933
"20694","DINA",263070,6063.95857
"20695","DINA",263010.4,7575.7789
"20696","DINA",262904.4,7334.26769
"20697","DINA",262832.8,6245.88372
"20698","DINA",262755.6,7666.28829
"20699","DINA",262701,6173.36317
"20700","DINA",262634.6,6142.82375
"20701","DINA",262583,7597.5745
"20702","DINA",262533,7648.38475
"20703","DINA",262483.6,7596.10299
"20704","DINA",262434.8,6212.20929
"20705","DINA",262374.4,7596.96671
"20706","DINA",262261,7608.88818
"20707","DINA",262166.8,6098.90194
"20708","DINA",262135.4,7696.53984
"20709","DINA",262098.4,7648.93923
"20710","DINA",262045.2,7576.55731
"20711","DINA",261976,6233.99425
"20712","DINA",261900.2,7620.0739
"20713","DINA",261780.8,6124.41903
"20714","DINA",261733,7603.79117
"20715","DINA",261639,7620.85231
"20716","DINA",261550.4,7616.83228
"20717","DINA",261452.6,7621.98262
"20718","DINA",261405.6,7699.22697
"20719","DINA",261354.8,7539.17206
"20720","DINA",261263,6269.50276
"20721","DINA",261213.2,7606.95816
"20722","DINA",261114,7632.48589
"20723","DINA",261064.8,7607.10745
"20724","DINA",261008.4,7604.82551
"20725","DINA",260939.2,7619.29549
"20726","DINA",260847.8,7596.31626
"20727","DINA",260707,7658.61078
"20728","DINA",260643.2,7583.32845
"20729","DINA",260561.4,7745.29207
"20730","DINA",260539.2,7677.77259
"20731","DINA",260460.2,7652.37279
"20732","DINA",260423.4,7611.89521
"20733","DINA",260358.6,7652.36214
"20734","DINA",260269,7668.60222
"20735","DINA",260202.6,7568.59187
"20736","DINA",260114.4,7644.29007
"20737","DINA",260006.4,7656.79801
"20738","DINA",259931.6,7699.77081
"20739","DINA",259809.8,5909.44854
"20740","DINA",259719,6128.47105
"20741","DINA",259647,7665.57385
"20742","DINA",259504.6,7620.29782
"20743","DINA",259437.8,7573.66758
"20744","DINA",259329,7402.91747
"20745","DINA",259232.4,7597.90507
"20746","DINA",259153,6248.81614
"20747","DINA",259109.8,7742.39167
"20748","DINA",259049.4,7614.84893
"20749","DINA",258963.6,7619.29549
"20750","DINA",258894.4,7576.13079
"20751","DINA",258830.2,7637.50828
"20752","DINA",258782.6,7525.93902
"20753","DINA",258702.8,7595.66578
"20754","DINA",258587.4,7581.5477
"20755","DINA",258511.2,6138.32385
"20756","DINA",258438,6154.38265
"20757","DINA",258319.4,6112.34827
"20758","DINA",258281.6,7609.19743
"20759","DINA",258244.6,7636.37799
"20760","DINA",258204.6,6110.47154
"20761","DINA",258155.8,7599.74981
"20762","DINA",258076.6,7707.46963
"20763","DINA",257972.6,6194.15645
"20764","DINA",257886.8,7681.54736
"20765","DINA",257778.2,7590.31287
"20766","DINA",257619.6,7575.34169
"20767","DINA",257580.4,7648.90725
"20768","DINA",257519,7613.29211
"20769","DINA",257369,6173.60845
"20770","DINA",257274,6029.48438
"20771","DINA",257181.6,7706.42465
"20772","DINA",257147.4,7442.90454
"20773","DINA",257022.4,6133.5574
"20774","DINA",256932.6,6106.8247
"20775","DINA",256874,4664.53924
"20776","DINA",256815.4,7608.44032
"20777","DINA",256749.8,7596.8814
"20778","DINA",256703.6,7639.9608
"20779","DINA",256610.2,7698.21397
"20780","DINA",256520.2,7665.91509
"20781","DINA",256456.2,6214.76847
"20782","DINA",256346.2,7606.29702
"20783","DINA",256277.2,7671.12939
"20784","DINA",256182.6,7592.71208
"20785","DINA",256123.8,6135.93531
"20786","DINA",256078.6,6130.63567
"20787","DINA",256004.6,6097.07851
"20788","DINA",255947.8,7585.63171
"20789","DINA",255888,6107.57113
"20790","DINA",255851,7650.68799
"20791","DINA",255821,7613.87859
"20792","DINA",255763,7638.21203
"20793","DINA",255729.6,7663.33457
"20794","DINA",255624.6,7704.0041
"20795","DINA",255540.6,6116.60289
"20796","DINA",255471,7635.17302
"20797","DINA",255425.6,7543.8852
"20798","DINA",255359.4,7623.27287
"20799","DINA",255313.6,7643.72493
"20800","DINA",255256.6,6130.08118
"20801","DINA",255168,7519.59439
"20802","DINA",255076.4,7644.71659
"20803","DINA",255049,7672.377
"20804","DINA",254983,6276.1566
"20805","DINA",254932.8,8902.60059
"20806","DINA",254867.2,5966.62472
"20807","DINA",254749.6,6219.03374
"20808","DINA",254677.4,6242.66344
"20809","DINA",254588.2,7550.52839
"20810","DINA",254545.8,6132.92826
"20811","DINA",254478.8,7575.99216
"20812","DINA",254431.8,7649.68566
"20813","DINA",254411.4,7531.15331
"20814","DINA",254357.4,8594.01829
"20815","DINA",254307.6,4676.76994
"20816","DINA",254255.2,7645.24978
"20817","DINA",254201.4,7636.30331
"20818","DINA",254122.8,6110.31158
"20819","DINA",254029.6,7800.04771
"20820","DINA",253968.8,7666.13901
"20821","DINA",253913.6,7647.35041
"20822","DINA",253787,7620.0739
"20823","DINA",253729.2,7648.90725
"20824","DINA",253668.4,6222.88316
"20825","DINA",253567.4,7608.44032
"20826","DINA",253500.4,7639.82219
"20827","DINA",253432.6,7683.78666
"20828","DINA",253346.6,4785.28951
"20829","DINA",253244,7653.92962
"20830","DINA",253126.2,7680.2358
"20831","DINA",253037.8,6119.66322
"20832","DINA",252954.4,4741.30373
"20833","DINA",252922,7758.0453
"20834","DINA",252831.8,7649.68566
"20835","DINA",252724.6,6224.55729
"20836","DINA",252616.8,7728.60414
"20837","DINA",252539.8,7608.65359
"20838","DINA",252460.4,6212.69979
"20839","DINA",252411.8,7633.6162
"20840","DINA",252331.8,6134.91164
"20841","DINA",252266.4,6175.16527
"20842","DINA",252212.4,6259.95918
"20843","DINA",252148.4,7719.59372
"20844","DINA",252058.4,7692.88237
"20845","DINA",251960,7607.20341
"20846","DINA",251876,6268.735
"20847","DINA",251830.6,6132.01123
"20848","DINA",251651.4,7657.83237
"20849","DINA",251616.4,6251.8658
"20850","DINA",251571.4,7619.83932
"20851","DINA",251522.6,6163.29712
"20852","DINA",251456.8,7691.02696
"20853","DINA",251415.6,7601.55191
"20854","DINA",251381,6116.54956
"20855","DINA",251262.4,7536.48493
"20856","DINA",251125.6,7668.60222
"20857","DINA",251076.8,7696.89173
"20858","DINA",251049.8,6199.1895
"20859","DINA",250975.8,6126.63697
"20860","DINA",250907,7592.8827
"20861","DINA",250844.6,6149.05105
"20862","DINA",250783.6,7622.05728
"20863","DINA",250716.6,7657.83237
"20864","DINA",250654.8,7664.79544
"20865","DINA",250611.6,7620.85231
"20866","DINA",250534.8,7563.69746
"20867","DINA",250483.6,7701.24231
"20868","DINA",250437,7639.66224
"20869","DINA",250358.4,7603.06606
"20870","DINA",250256,7566.54453
"20871","DINA",250190,7593.85305
"20872","DINA",250143.2,7618.71966
"20873","DINA",250073.8,7605.74254
"20874","DINA",250032,7452.07492
"20875","DINA",249980.2,6200.4371
"20876","DINA",249912,7981.07714
"20877","DINA",249839.8,7631.9314
"20878","DINA",249783.6,6191.93851
"20879","DINA",249675.4,7378.55202
"20880","DINA",249565.6,7645.24978
"20881","DINA",249450.2,7678.62563
"20882","DINA",249395.8,7711.4257
"20883","DINA",249300.4,7681.98455
"20884","DINA",249272.6,6123.89652
"20885","DINA",249233.6,6126.38105
"20886","DINA",249183.2,6229.80361
"20887","DINA",249090.8,7645.24978
"20888","DINA",248975.4,7593.04264
"20889","DINA",248870.6,6097.87827
"20890","DINA",248798,6127.554
"20891","DINA",248746.6,7602.42629
"20892","DINA",248685.4,7586.58073
"20893","DINA",248637.6,6133.73868
"20894","DINA",248556,7590.43017
"20895","DINA",248458,7638.81984
"20896","DINA",248343.2,7639.60891
"20897","DINA",248295,7634.38396
"20898","DINA",248260.2,7646.38007
"20899","DINA",248199.6,7837.39029
"20900","DINA",248131.8,7589.19322
"20901","DINA",248085.4,7734.57554
"20902","DINA",248026.8,6098.49675
"20903","DINA",248003.4,7791.92233
"20904","DINA",247933.4,7617.87727
"20905","DINA",247867.8,4752.37216
"20906","DINA",247811.2,7710.03949
"20907","DINA",247731,7567.67484
"20908","DINA",247703.4,7743.72459
"20909","DINA",247657.2,6174.35488
"20910","DINA",247556.4,7560.89304
"20911","DINA",247433.2,7389.5138
"20912","DINA",247358.2,7620.84166
"20913","DINA",247280.6,6159.28774
"20914","DINA",247147,6130.23048
"20915","DINA",247092.8,6130.31578
"20916","DINA",247032.6,7619.29549
"20917","DINA",246974.4,6239.00596
"20918","DINA",246925,6112.38026
"20919","DINA",246817,7538.10574
"20920","DINA",246699.4,7631.70748
"20921","DINA",246612.4,7463.21798
"20922","DINA",246532.8,6109.00001
"20923","DINA",246437,6301.36446
"20924","DINA",246386.6,7600.26163
"20925","DINA",246334.6,4871.33101
"20926","DINA",246294.6,6225.13311
"20927","DINA",246253,6039.74239
"20928","DINA",246216.2,6055.77988
"20929","DINA",246180.8,6202.18588
"20930","DINA",246119.8,6142.65311
"20931","DINA",246023.6,7594.88737
"20932","DINA",245949,7556.14791
"20933","DINA",245855.8,7636.30333
"20934","DINA",245761.6,7680.45972
"20935","DINA",245690.8,6175.33588
"20936","DINA",245653.2,7711.7456
"20937","DINA",245579.4,7681.36609
"20938","DINA",245503.2,7607.03279
"20939","DINA",245394.2,7659.80505
"20940","DINA",245302.2,6075.78409
"20941","DINA",245227.4,6109.7571
"20942","DINA",245155.6,7613.10016
"20943","DINA",245087,7626.49316
"20944","DINA",245022.6,7627.4955
"20945","DINA",244958.4,7671.12939
"20946","DINA",244915.6,7251.49978
"20947","DINA",244829,7706.97916
"20948","DINA",244691.4,7623.21956
"20949","DINA",244546.2,7596.49753
"20950","DINA",244443.4,6236.43611
"20951","DINA",244362.2,7600.32564
"20952","DINA",244271.8,7615.97924
"20953","DINA",244224.8,7011.05905
"20954","DINA",244166.4,7649.68566
"20955","DINA",244049.6,7626.52516
"20956","DINA",243922.8,7630.92907
"20957","DINA",243785.4,6192.18377
"20958","DINA",243758.4,7744.503
"20959","DINA",243702.8,7630.55585
"20960","DINA",243620.2,7466.52357
"20961","DINA",243586.2,7647.15848
"20962","DINA",243508.8,7633.6162
"20963","DINA",243405.4,6387.246
"20964","DINA",243326,10651.72702
"20965","DINA",243243.6,6213.27331
"20966","DINA",243176,6239.67773
"20967","DINA",243086.4,7613.87859
"20968","DINA",243063.4,7653.49243
"20969","DINA",242983.6,7712.18277
"20970","DINA",242884.6,7633.95742
"20971","DINA",242771.2,7719.64701
"20972","DINA",242689.6,7615.54203
"20973","DINA",242646.8,7637.30566
"20974","DINA",242576.2,7677.54867
"20975","DINA",242524.4,7666.6935
"20976","DINA",242441.4,7623.51814
"20977","DINA",242334,4774.46633
"20978","DINA",242272.6,7717.43974
"20979","DINA",242203.8,7746.75293
"20980","DINA",242127.6,7636.60191
"20981","DINA",242032,6106.70741
"20982","DINA",241927,7622.75038
"20983","DINA",241846,7609.46398
"20984","DINA",241846,7578.62597
"20985","DINA",241846,17049.24432
"20986","DINA",241804.2,7606.52095
"20987","DINA",241726.4,6249.62651
"20988","DINA",241665.8,7667.66384
"20989","DINA",241605.8,7626.73842
"20990","DINA",241517.4,7716.19215
"20991","DINA",241462.8,6081.60619
"20992","DINA",241403.8,3292.8869
"20993","DINA",241350.8,4553.69507
"20994","DINA",241299.2,7641.51763
"20995","DINA",241212.4,7667.47192
"20996","DINA",241163,7656.61675
"20997","DINA",241097.6,7652.04302
"20998","DINA",241040.2,7619.63671
"20999","DINA",240968,7711.4257
"21000","DINA",240916.2,6096.98256
"21001","DINA",240817,7635.5249
"21002","DINA",240756.8,7631.70748
"21003","DINA",240684.4,7650.47473
"21004","DINA",240595,6096.86526
"21005","DINA",240515,7592.41352
"21006","DINA",240438.2,7557.03296
"21007","DINA",240374.6,6099.5524
"21008","DINA",240304.6,7634.72518
"21009","DINA",240238.6,6334.88961
"21010","DINA",240153.2,7631.27029
"21011","DINA",240052,7583.32845
"21012","DINA",239968.8,6153.82816
"21013","DINA",239866.8,7569.69019
"21014","DINA",239769.2,7606.52095
"21015","DINA",239681.4,7862.00934
"21016","DINA",239582.4,6130.4544
"21017","DINA",239501.6,6128.72695
"21018","DINA",239443.6,7673.12342
"21019","DINA",239399.8,7625.92802
"21020","DINA",239310,7564.53986
"21021","DINA",239242.2,6333.29012
"21022","DINA",239152.8,7673.04878
"21023","DINA",239064.2,6327.29741
"21024","DINA",238988.8,6269.24683
"21025","DINA",238937,6074.65377
"21026","DINA",238895.6,7700.63451
"21027","DINA",238802.4,7620.40447
"21028","DINA",238705,7620.06325
"21029","DINA",238613.6,7655.92365
"21030","DINA",238495.8,4664.78448
"21031","DINA",238433.6,7672.33435
"21032","DINA",238374.6,7592.63745
"21033","DINA",238288,7603.06606
"21034","DINA",238215.2,7607.66191
"21035","DINA",238124,7714.11283
"21036","DINA",238100.6,7569.22101
"21037","DINA",237990.2,7703.10838
"21038","DINA",237936.2,7597.27594
"21039","DINA",237868.8,7770.60655
"21040","DINA",237802.8,6222.88316
"21041","DINA",237722.4,7553.50342
"21042","DINA",237641,6092.83456
"21043","DINA",237569.2,7655.14524
"21044","DINA",237479,7616.60836
"21045","DINA",237444.8,4600.31466
"21046","DINA",237376.6,7670.15905
"21047","DINA",237304,7620.06325
"21048","DINA",237220,6193.10082
"21049","DINA",237137,7595.18595
"21050","DINA",237062.2,7596.65748
"21051","DINA",236963,7676.57831
"21052","DINA",236910.6,7660.63678
"21053","DINA",236870,7605.75319
"21054","DINA",236825.6,7555.03892
"21055","DINA",236736.6,7633.38158
"21056","DINA",236684.8,5930.41242
"21057","DINA",236574,7656.49945
"21058","DINA",236534,4629.87312
"21059","DINA",236445.6,7647.15848
"21060","DINA",236399.8,7560.26391
"21061","DINA",236331.2,6156.77123
"21062","DINA",236240.4,7633.95742
"21063","DINA",236172.4,7622.76103
"21064","DINA",236097.6,7578.6793
"21065","DINA",236028.6,7346.46641
"21066","DINA",235983,6423.96185
"21067","DINA",235882.2,6082.58722
"21068","DINA",235811.2,6156.3767
"21069","DINA",235738.4,7659.73042
"21070","DINA",235695.6,6242.70609
"21071","DINA",235656.6,6197.5367
"21072","DINA",235600.2,7617.72799
"21073","DINA",235555.4,7678.33774
"21074","DINA",235464,7600.52822
"21075","DINA",235375.8,7633.6162
"21076","DINA",235320.4,7734.8528
"21077","DINA",235267.4,6057.37935
"21078","DINA",235203.8,6129.66532
"21079","DINA",235099.2,6241.53314
"21080","DINA",235056,7696.31592
"21081","DINA",234987.4,7572.97446
"21082","DINA",234872.8,7588.89464
"21083","DINA",234783.6,7679.78793
"21084","DINA",234717.4,4602.93781
"21085","DINA",234645.8,7580.22546
"21086","DINA",234604,4758.93005
"21087","DINA",234583.2,7692.88237
"21088","DINA",234524.2,7646.36941
"21089","DINA",234448.2,7558.58978
"21090","DINA",234395.6,7628.40188
"21091","DINA",234342.2,6142.8344
"21092","DINA",234325.2,7587.33782
"21093","DINA",234263.2,7604.34566
"21094","DINA",234196,4644.83362
"21095","DINA",234148,6132.91761
"21096","DINA",234049,7610.02914
"21097","DINA",234013.4,6108.08298
"21098","DINA",233933,7616.60836
"21099","DINA",233882.8,7719.98826
"21100","DINA",233822,6110.75943
"21101","DINA",233714,7593.49049
"21102","DINA",233603.2,7642.72259
"21103","DINA",233545.4,7596.31626
"21104","DINA",233481.4,5332.23754
"21105","DINA",233429.6,7630.92907
"21106","DINA",233374,4575.37338
"21107","DINA",233300.8,7613.29211
"21108","DINA",233214.2,6116.68818
"21109","DINA",233126.6,7649.68566
"21110","DINA",232945.4,7604.34566
"21111","DINA",232888.2,6132.78964
"21112","DINA",232859.4,6080.48656
"21113","DINA",232783.4,6253.22003
"21114","DINA",232632.2,7598.06501
"21115","DINA",232531.2,4686.99595
"21116","DINA",232455,7658.52547
"21117","DINA",232407.4,7605.11342
"21118","DINA",232317.4,7590.09961
"21119","DINA",232239.6,7615.00888
"21120","DINA",232187.4,7581.34509
"21121","DINA",232129,7584.0109
"21122","DINA",232122,7572.88915
"21123","DINA",232081.8,7616.46974
"21124","DINA",232029.4,5948.42262
"21125","DINA",231956.6,7700.10135
"21126","DINA",231891.6,7673.8912
"21127","DINA",231827.8,6074.86704
"21128","DINA",231788.8,7458.35554
"21129","DINA",231734.6,7568.45325
"21130","DINA",231651.2,7691.86938
"21131","DINA",231568.8,6163.16916
"21132","DINA",231486,7752.83097
"21133","DINA",231428,6119.84449
"21134","DINA",231301,4704.31303
"21135","DINA",231178.4,6175.00533
"21136","DINA",231121.6,6080.60386
"21137","DINA",231070.8,7659.87969
"21138","DINA",230988,7609.0908
"21139","DINA",230878.8,7638.81984
"21140","DINA",230729.6,7655.92365
"21141","DINA",230638.2,5826.72454
"21142","DINA",230588.6,7623.0916
"21143","DINA",230517.8,7653.15121
"21144","DINA",230441.8,7620.06325
"21145","DINA",230368,7855.1019
"21146","DINA",230305.2,7598.42757
"21147","DINA",230223.8,7636.71921
"21148","DINA",230128.6,7593.65046
"21149","DINA",230107.2,6158.02948
"21150","DINA",230063.2,6142.36521
"21151","DINA",230018.6,7684.18118
"21152","DINA",229949.8,6222.03012
"21153","DINA",229891,7647.14782
"21154","DINA",229818.4,7736.56956
"21155","DINA",229761.2,7614.07052
"21156","DINA",229716,7594.87672
"21157","DINA",229639.4,7622.75038
"21158","DINA",229565.4,6123.45934
"21159","DINA",229508.4,7641.93353
"21160","DINA",229419.4,6245.4572
"21161","DINA",229350.2,6279.17432
"21162","DINA",229277.8,7564.91308
"21163","DINA",229160.6,7465.40394
"21164","DINA",229016.4,7613.87859
"21165","DINA",228971.4,6187.00145
"21166","DINA",228915.6,7561.67146
"21167","DINA",228861,7630.92907
"21168","DINA",228780.2,6291.13842
"21169","DINA",228687.6,7635.51425
"21170","DINA",228598.4,7666.6935
"21171","DINA",228535.6,7577.53833
"21172","DINA",228485.6,7860.29487
"21173","DINA",228436.2,7623.05961
"21174","DINA",228382.4,4612.79064
"21175","DINA",228348.4,6235.3058
"21176","DINA",228289,7604.8575
"21177","DINA",228204.4,7696.96637
"21178","DINA",228146.6,6225.6556
"21179","DINA",228096,6230.43273
"21180","DINA",228026.2,7701.33829
"21181","DINA",227984.6,7619.29549
"21182","DINA",227917.6,6118.5969
"21183","DINA",227776.6,6174.72808
"21184","DINA",227726.6,6155.45966
"21185","DINA",227670.8,6211.92138
"21186","DINA",227613.6,7597.09467
"21187","DINA",227583,7566.38459
"21188","DINA",227544.6,7783.05054
"21189","DINA",227500.8,7550.80564
"21190","DINA",227443.2,7673.81652
"21191","DINA",227390,7663.22796
"21192","DINA",227346.4,7692.0933
"21193","DINA",227292.6,6121.39068
"21194","DINA",227232.6,6250.15968
"21195","DINA",227162.8,7645.591
"21196","DINA",227088.6,7539.17206
"21197","DINA",227037.6,7659.95434
"21198","DINA",226962,6118.07443
"21199","DINA",226866.6,6183.29063
"21200","DINA",226818.4,7502.51193
"21201","DINA",226751.6,7633.6162
"21202","DINA",226650.6,4681.97359
"21203","DINA",226604.6,7597.65981
"21204","DINA",226578.2,7605.64657
"21205","DINA",226538.2,6218.64988
"21206","DINA",226479.8,7583.24314
"21207","DINA",226358,7607.06477
"21208","DINA",226246.6,7647.15848
"21209","DINA",226195.2,7647.62766
"21210","DINA",226170,6220.23871
"21211","DINA",226145.8,6336.35048
"21212","DINA",226080.8,6075.79473
"21213","DINA",226009,7611.12745
"21214","DINA",225958.8,7604.42032
"21215","DINA",225898.4,6088.04678
"21216","DINA",225864.8,9161.38506
"21217","DINA",225816.2,7637.8708
"21218","DINA",225709.6,7581.99555
"21219","DINA",225629.2,4629.15867
"21220","DINA",225587,6160.64196
"21221","DINA",225491.4,6008.52051
"21222","DINA",225347.4,7613.88924
"21223","DINA",225260.4,6253.34798
"21224","DINA",225210.4,7570.45795
"21225","DINA",225180.6,7617.10953
"21226","DINA",225151.6,7630.65181
"21227","DINA",225060.6,7610.26374
"21228","DINA",224984.8,7596.49753
"21229","DINA",224917.8,7553.49277
"21230","DINA",224847,6144.74312
